ozma_of_oz_16_f000011|She placed a claw upon this and said Ev, and at once the footstool vanished and a lovely lady, tall and slender and most beautifully robed, stood before her.|She placed a claw upon this and said Ev, and at once the footstool vanished and a lovely lady, tall and slender and most beautifully robed, stood before her.
ozma_of_oz_16_f000012|The lady's eyes were round with astonishment for a moment, for she could not remember her transformation, nor imagine what had restored her to life.|The lady's eyes were round with astonishment for a moment, for she could not remember her transformation, nor imagine what had restored her to life.
ozma_of_oz_16_f000013|Good morning, ma'am, said Billina, in her sharp voice. You're looking quite well, considering your age.|Good morning, ma'am, said Billina, in her sharp voice. You're looking quite well, considering your age.
ozma_of_oz_16_f000014|Who speaks? demanded the Queen of Ev, drawing herself up proudly.|Who speaks? demanded the Queen of Ev, drawing herself up proudly.
ozma_of_oz_16_f000015|Why, my name's Bill, by rights, answered the hen, who was now perched upon the back of a chair; although Dorothy has put scollops on it and made it Billina.|Why, my name's Bill, by rights, answered the hen, who was now perched upon the back of a chair; although Dorothy has put scollops on it and made it Billina.
ozma_of_oz_16_f000016|But the name doesn't matter. I've saved you from the Nome King, and you are a slave no longer.|But the name doesn't matter. I've saved you from the Nome King, and you are a slave no longer.
ozma_of_oz_16_f000017|Then I thank you for the gracious favor, said the Queen, with a graceful courtesy. But, my children tell me, I beg of you where are my children?|Then I thank you for the gracious favor, said the Queen, with a graceful courtesy. But, my children tell me, I beg of you where are my children?
ozma_of_oz_16_f000018|and she clasped her hands in anxious entreaty.|and she clasped her hands in anxious entreaty.
ozma_of_oz_16_f000019|Don't worry, advised Billina, pecking at a tiny bug that was crawling over the chair back. Just at present they are out of mischief and perfectly safe, for they can't even wiggle.|Don't worry, advised Billina, pecking at a tiny bug that was crawling over the chair back. Just at present they are out of mischief and perfectly safe, for they can't even wiggle.
ozma_of_oz_16_f000020|What mean you, O kindly stranger? asked the Queen, striving to repress her anxiety.|What mean you, O kindly stranger? asked the Queen, striving to repress her anxiety.
ozma_of_oz_16_f000021|They're enchanted, said Billina, just as you have been all, that is, except the little fellow Dorothy picked out. And the chances are that they have been good boys and girls for some time,|They're enchanted, said Billina, just as you have been all, that is, except the little fellow Dorothy picked out. And the chances are that they have been good boys and girls for some time,
ozma_of_oz_16_f000022|because they couldn't help it.|because they couldn't help it.
ozma_of_oz_16_f000023|Oh, my poor darlings! cried the Queen, with a sob of anguish.|Oh, my poor darlings! cried the Queen, with a sob of anguish.
ozma_of_oz_16_f000024|Not at all, returned the hen. Don't let their condition make you unhappy, ma'am, because I'll soon have them crowding 'round to bother and worry you as naturally as ever.|Not at all, returned the hen. Don't let their condition make you unhappy, ma'am, because I'll soon have them crowding 'round to bother and worry you as naturally as ever.
ozma_of_oz_16_f000025|Come with me, if you please, and I'll show you how pretty they look.|Come with me, if you please, and I'll show you how pretty they look.
ozma_of_oz_16_f000026|She flew down from her perch and walked into the next room, the Queen following. As she passed a low table a small green grasshopper caught her eye,|She flew down from her perch and walked into the next room, the Queen following. As she passed a low table a small green grasshopper caught her eye,
ozma_of_oz_16_f000027|and instantly Billina pounced upon it and snapped it up in her sharp bill.|and instantly Billina pounced upon it and snapped it up in her sharp bill.
ozma_of_oz_16_f000028|For grasshoppers are a favorite food with hens, and they usually must be caught quickly, before they can hop away. It might easily have been the end of Ozma of Oz,|For grasshoppers are a favorite food with hens, and they usually must be caught quickly, before they can hop away. It might easily have been the end of Ozma of Oz,
ozma_of_oz_16_f000029|had she been a real grasshopper instead of an emerald one.|had she been a real grasshopper instead of an emerald one.
ozma_of_oz_16_f000030|But Billina found the grasshopper hard and lifeless, and suspecting it was not good to eat she quickly dropped it instead of letting it slide down her throat.|But Billina found the grasshopper hard and lifeless, and suspecting it was not good to eat she quickly dropped it instead of letting it slide down her throat.
ozma_of_oz_16_f000031|I might have known better, she muttered to herself, for where there is no grass there can be no live grasshoppers. This is probably one of the King's transformations.|I might have known better, she muttered to herself, for where there is no grass there can be no live grasshoppers. This is probably one of the King's transformations.
ozma_of_oz_16_f000032|A moment later she approached one of the purple ornaments, and while the Queen watched her curiously the hen broke the Nome King's enchantment and a sweet-faced girl,|A moment later she approached one of the purple ornaments, and while the Queen watched her curiously the hen broke the Nome King's enchantment and a sweet-faced girl,
ozma_of_oz_16_f000033|whose golden hair fell in a cloud over her shoulders, stood beside them.|whose golden hair fell in a cloud over her shoulders, stood beside them.
ozma_of_oz_16_f000034|Evanna! cried the Queen, my own Evanna! and she clasped the girl to her bosom and covered her face with kisses.|Evanna! cried the Queen, my own Evanna! and she clasped the girl to her bosom and covered her face with kisses.
ozma_of_oz_16_f000035|That's all right, said Billina, contentedly. Am I a good guesser, mister Nome King? Well, I guess!|That's all right, said Billina, contentedly. Am I a good guesser, mister Nome King? Well, I guess!
ozma_of_oz_16_f000036|Then she disenchanted another girl, whom the Queen addressed as Evrose, and afterwards a boy named Evardo, who was older than his brother Evring.|Then she disenchanted another girl, whom the Queen addressed as Evrose, and afterwards a boy named Evardo, who was older than his brother Evring.
ozma_of_oz_16_f000037|Indeed, the yellow hen kept the good Queen exclaiming and embracing for some time, until five Princesses and four Princes, all looking very much alike except for the difference in size,|Indeed, the yellow hen kept the good Queen exclaiming and embracing for some time, until five Princesses and four Princes, all looking very much alike except for the difference in size,
ozma_of_oz_16_f000038|stood in a row beside their happy mother.|stood in a row beside their happy mother.
ozma_of_oz_16_f000039|The Princesses were named, Evanna, Evrose, Evella, Evirene and Evedna, while the Princes were Evrob, Evington, Evardo and Evroland.|The Princesses were named, Evanna, Evrose, Evella, Evirene and Evedna, while the Princes were Evrob, Evington, Evardo and Evroland.
ozma_of_oz_16_f000040|Of these Evardo was the eldest and would inherit his father's throne and be crowned King of Ev when he returned to his own country.|Of these Evardo was the eldest and would inherit his father's throne and be crowned King of Ev when he returned to his own country.
ozma_of_oz_16_f000041|He was a grave and quiet youth, and would doubtless rule his people wisely and with justice.|He was a grave and quiet youth, and would doubtless rule his people wisely and with justice.
ozma_of_oz_16_f000042|Billina, having restored all of the royal family of Ev to their proper forms, now began to select the green ornaments which were the transformations of the people of Oz.|Billina, having restored all of the royal family of Ev to their proper forms, now began to select the green ornaments which were the transformations of the people of Oz.
